height,allInterlinks,validInterlinks,missingPtrs
1264798,6,36,0
1264799,6,36,0
1264800,5,36,-1
1264801,6,36,0
1264802,6,36,0
1264803,6,36,0
1264804,7,36,0
1264805,5,36,0
1264806,6,36,0
1264807,7,36,0
1264808,6,36,0
1264809,6,36,0
1264810,5,36,0
1264811,4,36,0
1264812,5,36,0
1264813,5,36,0
1264814,6,36,0
1264815,6,36,0
1264816,5,36,0
1264817,6,36,0
1264818,7,36,0
1264819,6,36,0
1264820,4,36,0
1264821,5,36,0
1264822,5,36,-1
1264823,5,36,0
1264824,6,36,0
1264825,5,36,-1
1264826,5,36,-1
1264827,6,36,0
1264828,4,36,0
1264829,5,36,0
1264830,6,36,0
1264831,5,36,0
1264832,6,36,0
1264833,5,36,-1
1264834,3,36,0
1264835,4,36,0
1264836,4,36,0
1264837,4,36,0
1264838,4,36,0
1264839,5,36,0
1264840,5,36,0
1264841,4,36,0
1264842,5,36,0
1264843,5,36,0
1264844,6,36,0
1264845,5,36,0
1264846,5,36,0
1264847,6,36,0
1264848,4,36,0
1264849,5,36,0
1264850,6,36,0
1264851,5,36,0
1264852,5,36,-1
1264853,6,36,0
1264854,7,36,0
1264855,6,36,0
1264856,6,36,0
1264857,6,36,-1
1264858,6,36,0
1264859,5,36,0
1264860,6,36,0
1264861,6,36,0
1264862,6,36,0
1264863,7,36,0
1264864,5,36,0
1264865,4,36,0
1264866,5,36,0
1264867,6,36,-1
1264868,6,36,0
1264869,7,36,0
1264870,8,36,0
1264871,9,36,-1
1264872,8,36,0
1264873,9,36,0
1264874,10,36,0
1264875,8,36,0
1264876,8,36,0
1264877,7,36,0
1264878,8,36,0
1264879,7,36,0
1264880,8,36,0
1264881,9,36,0
1264882,9,36,0
1264883,10,36,0
1264884,11,36,0
1264885,8,36,0
1264886,4,36,-1
1264887,5,36,0
1264888,5,36,0
1264889,5,36,0
1264890,6,36,0
1264891,6,36,0
1264892,6,36,0
1264893,6,36,0
1264894,6,36,0
1264895,6,36,0
1264896,5,36,-1
1264897,5,36,-1
1264898,6,36,0
1264899,7,36,0
1264900,6,36,0
1264901,7,36,0
1264902,5,36,0
1264903,6,36,0
1264904,6,36,0
1264905,5,36,0
1264906,6,36,0
1264907,7,36,0
1264908,6,36,0
1264909,6,36,0
1264910,5,36,0
1264911,6,36,0
1264912,6,36,-1
1264913,7,36,0
1264914,6,36,0
1264915,7,36,0
1264916,6,36,0
1264917,7,36,0
1264918,7,36,0
1264919,7,36,0
1264920,7,36,0
1264921,6,36,0
1264922,5,36,0
1264923,5,36,0
1264924,6,36,0
1264925,6,36,0
1264926,6,36,0
1264927,7,36,0
1264928,7,36,0
1264929,7,36,0
1264930,7,36,0
1264931,7,36,0
1264932,8,36,0
1264933,8,36,0
1264934,9,36,0
1264935,6,36,0
1264936,7,36,0
1264937,8,36,-1
1264938,8,36,1
1264939,7,36,-1
1264940,8,36,0
1264941,9,36,0
1264942,9,36,0
1264943,4,36,0
1264944,5,36,0
1264945,5,36,0
1264946,6,36,0
1264947,5,36,0
1264948,5,36,0
1264949,6,36,0
1264950,6,36,0
1264951,6,36,0
1264952,7,36,0
1264953,7,36,0
1264954,6,36,0
1264955,7,36,0
1264956,4,36,0
1264957,5,36,0
1264958,6,36,0
1264959,5,36,0
1264960,6,36,0
1264961,7,36,0
1264962,6,36,0
1264963,7,36,0
1264964,8,36,0
1264965,8,36,0
1264966,8,36,0
1264967,6,36,0
1264968,7,36,0
1264969,7,36,0
1264970,7,36,0
1264971,7,36,0
1264972,7,36,0
1264973,7,36,0
1264974,6,36,0
1264975,5,36,0
1264976,6,36,0
1264977,7,36,0
1264978,6,36,0
1264979,7,36,0
1264980,8,36,-1
1264981,7,36,0
1264982,7,36,0
1264983,8,36,0
1264984,6,36,0
1264985,7,36,0
1264986,7,36,0
1264987,8,36,0
1264988,7,36,0
1264989,8,36,0
1264990,7,36,0
1264991,8,36,-1
1264992,7,36,0
1264993,8,36,0
1264994,8,36,0
1264995,9,36,0
1264996,9,36,0
1264997,9,36,0
1264998,7,36,0
1264999,8,36,0
1265000,9,36,0
1265001,8,36,0
1265002,9,36,0
1265003,8,36,0
1265004,8,36,0
1265005,9,36,0
1265006,8,36,0
1265007,7,36,0
1265008,8,36,0
1265009,9,36,0
1265010,8,36,0
1265011,8,36,0
1265012,8,36,0
1265013,9,36,0
1265014,8,36,0
1265015,9,36,0
1265016,9,36,0
1265017,7,36,0
1265018,8,36,-1
1265019,7,36,0
1265020,8,36,0
1265021,8,36,0
1265022,8,36,0
1265023,7,36,-1
1265024,7,36,0
1265025,8,36,0
1265026,8,36,0
1265027,8,36,0
1265028,8,36,0
1265029,8,36,0
1265030,9,36,0
1265031,9,36,0
1265032,7,36,0
1265033,8,36,0
1265034,6,36,0
1265035,5,36,0
1265036,6,36,0
1265037,6,36,0
1265038,7,36,0
1265039,7,36,0
1265040,7,36,0
1265041,7,36,0
1265042,7,36,0
1265043,6,36,0
1265044,7,36,0
1265045,8,36,0
1265046,8,36,0
1265047,7,36,0
1265048,7,36,0
1265049,8,36,0
1265050,8,36,-1
1265051,9,36,0
1265052,8,36,0
1265053,9,36,0
1265054,8,36,0
1265055,2,36,0
1265056,3,36,0
1265057,4,36,-1
1265058,3,36,0
1265059,4,36,0
1265060,3,36,0
1265061,4,36,0
1265062,5,36,0
1265063,5,36,0
1265064,5,36,0
1265065,6,36,0
1265066,6,36,0
1265067,7,36,0
1265068,5,36,0
1265069,5,36,0
1265070,6,36,0
1265071,6,36,0
1265072,6,36,-1
1265073,4,36,0
1265074,5,36,0
1265075,5,36,-1
1265076,6,36,1
1265077,4,36,0
1265078,5,36,0
1265079,5,36,0
1265080,5,36,0
1265081,6,36,0
1265082,4,36,0
1265083,5,36,0
1265084,5,36,-1
1265085,5,36,0
1265086,6,36,0
1265087,6,36,0
1265088,6,36,0
1265089,4,36,0
1265090,5,36,0
1265091,6,36,0
1265092,5,36,0
1265093,6,36,0
1265094,6,36,-1
1265095,6,36,0
1265096,6,36,0
1265097,7,36,0
1265098,5,36,0
1265099,6,36,-1
1265100,6,36,0
1265101,6,36,0
1265102,6,36,0
1265103,7,36,0
1265104,6,36,0
1265105,6,36,0
1265106,7,36,0
1265107,7,36,0
1265108,7,36,0
1265109,7,36,0
1265110,6,36,0
1265111,5,36,0
1265112,6,36,0
1265113,6,36,0
1265114,4,36,0
1265115,5,36,0
1265116,6,36,0
1265117,5,36,0
1265118,5,36,0
1265119,6,36,0
1265120,7,36,0
1265121,7,36,-1
1265122,7,36,0
1265123,6,36,0
1265124,4,36,0
1265125,5,36,0
1265126,5,36,0
1265127,5,36,0
1265128,6,36,0
1265129,7,36,0
1265130,5,36,0
1265131,6,36,0
1265132,6,36,-1
1265133,6,36,0
1265134,6,36,0
1265135,7,36,0
1265136,8,36,0
1265137,7,36,0
1265138,8,36,0
1265139,4,36,0
1265140,5,36,-1
1265141,5,36,0
1265142,6,36,0
1265143,7,36,0
1265144,6,36,0
1265145,7,36,-1
1265146,6,36,-1
1265147,7,36,-1
1265148,5,36,-1
1265149,5,36,-1
1265150,5,36,-1
1265151,6,36,-1
1265152,6,36,-1
1265153,7,36,-1
1265154,6,36,-1
1265155,6,36,-1
1265156,7,36,-1
1265157,6,36,-1
1265158,7,36,-1
1265159,7,36,-1
1265160,8,36,-1
1265161,4,36,-1
1265162,5,36,-1
1265163,6,36,-1
1265164,6,36,-1
1265165,6,36,-1
1265166,5,36,-1
1265167,6,36,-1
1265168,6,36,-1
1265169,6,36,-1
1265170,7,36,-1
1265171,6,36,-1
1265172,7,36,-1
1265173,8,36,-1
1265174,8,36,-1
1265175,6,36,-1
1265176,7,36,-1
1265177,7,36,-1
1265178,8,36,-1
1265179,8,36,-1
1265180,6,36,-1
1265181,7,36,-1
1265182,6,36,-1
1265183,7,36,-1
1265184,7,36,-1
1265185,7,36,-1
1265186,7,36,-1
1265187,7,36,-1
1265188,8,36,-1
1265189,6,36,-1
1265190,7,36,-1
1265191,7,36,-1
1265192,8,36,-1
1265193,8,36,-1
1265194,8,36,-1
1265195,9,36,-1
1265196,8,36,-1
1265197,8,36,-1
1265198,8,36,-1
1265199,7,36,-1
1265200,8,36,-1
1265201,8,36,-1
1265202,8,36,-1
1265203,9,36,-1
1265204,8,36,-1
1265205,6,36,-1
1265206,7,36,-1
1265207,7,36,-1
1265208,8,36,-1
1265209,7,36,-1
1265210,8,36,-1
1265211,7,36,-1
1265212,8,36,-1
1265213,9,36,-1
1265214,7,36,-1
1265215,8,36,-1
1265216,8,36,-1
1265217,8,36,-1
1265218,9,36,-1
1265219,10,36,-1
1265220,8,36,-1
1265221,8,36,-1
1265222,8,36,-1
1265223,8,36,-1
1265224,9,36,-1
1265225,8,36,-1
1265226,6,36,-1
1265227,7,36,-1
1265228,7,36,-1
1265229,8,36,-1
1265230,8,36,-1
1265231,9,36,-1
1265232,10,36,-1
1265233,8,36,-1
1265234,8,36,-1
1265235,9,36,-1
1265236,9,36,-1
1265237,8,36,-1
1265238,8,36,-1
1265239,7,36,-1
1265240,8,36,-1
1265241,7,36,-1
1265242,8,36,-1
1265243,8,36,-1
1265244,7,36,-1
1265245,8,36,-1
1265246,9,36,-1
1265247,8,36,-1
1265248,8,36,-1
1265249,9,36,-1
1265250,10,36,-1
1265251,11,36,-1
1265252,11,36,-1
1265253,12,36,-1
1265254,13,36,-1
1265255,10,36,-1
1265256,8,36,-1
1265257,9,36,-1
1265258,9,36,-1
1265259,10,36,-1
1265260,7,36,-1
1265261,8,36,-1
1265262,9,36,-1
1265263,9,36,-1
1265264,10,36,-1
1265265,9,36,-1
1265266,10,36,-1
1265267,11,36,-1
1265268,11,36,-1
1265269,11,36,-1
1265270,11,36,-1
1265271,10,36,-1
1265272,11,36,-1
1265273,12,36,-1
1265274,11,36,-1
1265275,9,36,-1
1265276,10,36,-1
1265277,10,36,-1
1265278,11,36,-1
1265279,9,36,-1
1265280,10,36,-1
1265281,11,36,-1
1265282,11,36,-1
1265283,12,36,-1
1265284,11,36,-1
1265285,12,36,-1
1265286,12,36,-1
1265287,12,36,-1
1265288,11,36,-1
1265289,12,36,-1
1265290,10,36,-1
1265291,11,36,-1
1265292,11,36,-1
1265293,9,36,-1
1265294,8,36,-1
1265295,9,36,-1
1265296,10,36,-1
1265297,10,36,-1
1265298,10,36,-1
1265299,11,36,-1
1265300,10,36,-1
1265301,10,36,-1
1265302,10,36,-1
1265303,11,36,-1
1265304,11,36,-1
1265305,12,36,-1
1265306,12,36,-1
1265307,12,36,-1
1265308,12,36,-1
1265309,13,36,-1
1265310,12,36,-1
1265311,10,36,-1
1265312,11,36,-1
1265313,10,36,-1
1265314,10,36,-1
1265315,9,36,-1
1265316,10,36,-1
1265317,10,36,-1
1265318,8,36,-1
1265319,8,36,-1
1265320,9,36,-1
1265321,9,36,-1
1265322,9,36,-1
1265323,10,36,-1
1265324,10,36,-1
1265325,11,36,-1
1265326,10,36,-1
1265327,11,36,-1
1265328,8,36,-1
1265329,9,36,-1
1265330,10,36,-1
1265331,10,36,-1
1265332,11,36,-1
1265333,11,36,-1
1265334,7,36,-1
1265335,8,36,-1
1265336,8,36,-1
1265337,6,36,-1
1265338,7,36,-1
1265339,8,36,-1
1265340,8,36,-1
1265341,7,36,-1
1265342,8,36,-1
1265343,8,36,-1
1265344,8,36,-1
1265345,8,36,-1
1265346,8,36,-1
1265347,9,36,-1
1265348,7,36,-1
1265349,8,36,-1
1265350,8,36,-1
1265351,8,36,-1
1265352,9,36,-1
1265353,9,36,-1
1265354,9,36,-1
1265355,10,36,-1
1265356,10,36,-1
1265357,11,36,-1
1265358,11,36,-1
1265359,9,36,-1
1265360,7,36,-1
1265361,8,36,-1
1265362,8,36,-1
1265363,7,36,-1
1265364,8,36,-1
1265365,8,36,-1
1265366,8,36,-1
1265367,8,36,-1
1265368,7,36,-1
1265369,8,36,-1
1265370,8,36,-1
1265371,8,36,-1
1265372,9,36,-1
1265373,8,36,-1
1265374,8,36,-1
1265375,9,36,-1
1265376,8,36,-1
1265377,9,36,-1
1265378,9,36,-1
1265379,8,36,-1
1265380,9,36,-1
1265381,6,36,-1
1265382,7,36,-1
1265383,7,36,-1
1265384,7,36,-1
1265385,7,36,-1
1265386,8,36,-1
1265387,8,36,-1
1265388,9,36,-1
1265389,8,36,-1
1265390,7,36,-1
1265391,8,36,-1
1265392,7,36,-1
1265393,8,36,-1
1265394,8,36,-1
1265395,9,36,-1
1265396,10,36,-1
1265397,9,36,-1
1265398,9,36,-1
1265399,10,36,-1
1265400,9,36,-1
1265401,8,36,-1
1265402,9,36,-1
1265403,9,36,-1
1265404,9,36,-1
1265405,8,36,-1
1265406,8,36,-1
1265407,6,36,-1
1265408,7,36,-1
1265409,7,36,-1
1265410,7,36,-1
1265411,8,36,-1
1265412,8,36,-1
1265413,8,36,-1
1265414,8,36,-1
1265415,9,36,-1
1265416,8,36,-1
1265417,8,36,-1
1265418,8,36,-1
1265419,7,36,-1
1265420,8,36,-1
1265421,8,36,-1
1265422,5,36,-1
1265423,6,36,-1
1265424,6,36,-1
1265425,7,36,-1
1265426,7,36,-1
1265427,6,36,-1
1265428,7,36,-1
1265429,6,36,-1
1265430,6,36,-1
1265431,7,36,-1
1265432,7,36,-1
1265433,8,36,-1
1265434,7,36,-1
1265435,8,36,-1
1265436,8,36,-1
1265437,7,36,-1
1265438,8,36,-1
1265439,7,36,-1
1265440,8,36,-1
1265441,8,36,-1
1265442,8,36,-1
1265443,9,36,-1
1265444,8,36,-1
1265445,9,36,-1
1265446,9,36,-1
1265447,10,36,-1
1265448,9,36,-1
1265449,8,36,-1
1265450,7,36,-1
1265451,8,36,-1
1265452,9,36,-1
1265453,8,36,-1
1265454,9,36,-1
1265455,10,36,-1
1265456,10,36,-1
1265457,11,36,-1
1265458,11,36,-1
1265459,12,36,-1
1265460,7,36,-1
1265461,8,36,-1
1265462,8,36,-1
1265463,8,36,-1
1265464,9,36,-1
1265465,8,36,-1
1265466,8,36,-1
1265467,8,36,-1
1265468,8,36,-1
1265469,8,36,-1
1265470,9,36,-1
1265471,8,36,-1
1265472,9,36,-1
1265473,9,36,-1
1265474,9,36,-1
1265475,7,36,-1
1265476,8,36,-1
1265477,8,36,-1
1265478,8,36,-1
1265479,8,36,-1
1265480,9,36,-1
1265481,6,36,-1
1265482,7,36,-1
1265483,6,36,-1
1265484,7,36,-1
1265485,8,36,-1
1265486,7,36,-1
1265487,7,36,-1
1265488,8,36,-1
1265489,9,36,-1
1265490,10,36,-1
1265491,10,36,-1
1265492,11,36,-1
1265493,11,36,0
1265494,11,36,0
1265495,7,36,0
1265496,7,36,0
1265497,8,36,0
1265498,7,36,0
1265499,6,36,0
1265500,7,36,0
1265501,8,36,0
1265502,9,36,0
1265503,7,36,0
1265504,8,36,-1
1265505,8,36,1
1265506,8,36,0
1265507,9,36,0
1265508,7,36,-1
1265509,8,36,1
1265510,4,36,-1
1265511,5,36,1
1265512,6,36,0
1265513,5,36,0
1265514,6,36,0
1265515,5,36,0
1265516,5,36,0
1265517,6,36,0
1265518,6,36,0
1265519,6,36,0
1265520,6,36,0
1265521,6,36,0
1265522,6,36,0
1265523,6,36,-1
1265524,5,36,0
1265525,6,36,0
1265526,6,36,0
1265527,6,36,0
1265528,6,36,0
1265529,7,36,-1
1265530,6,36,1
1265531,6,36,0
1265532,6,36,0
1265533,6,36,0
1265534,7,36,0
1265535,7,36,-1
1265536,6,36,1
1265537,6,36,0
1265538,7,36,0
1265539,7,36,-1
1265540,8,36,1
1265541,9,36,-1
1265542,8,36,1
1265543,8,36,0
1265544,7,36,0
1265545,6,36,0
1265546,6,36,-1
1265547,7,36,1
1265548,8,36,0
1265549,7,36,0
1265550,8,36,0
1265551,6,36,0
1265552,7,36,0
1265553,7,36,-1
1265554,7,36,1
1265555,7,36,0
1265556,7,36,0
1265557,7,36,0
1265558,8,36,0
1265559,8,36,0
1265560,9,36,0
1265561,9,36,0
1265562,8,36,0
1265563,6,36,0
1265564,7,36,0
1265565,3,36,0
1265566,4,36,0
1265567,5,36,0
1265568,5,36,0
1265569,5,36,-1
1265570,5,36,1
1265571,5,36,-1
1265572,4,36,1
1265573,4,36,0
1265574,4,36,0
1265575,5,36,0
1265576,5,36,0
1265577,4,36,0
1265578,5,36,0
1265579,5,36,0
1265580,5,36,0
1265581,6,36,0
1265582,6,36,0
1265583,5,36,-1
1265584,6,36,1
1265585,6,36,0
1265586,6,36,0
1265587,5,36,0
1265588,5,36,0
1265589,5,36,-1
1265590,6,36,1
1265591,6,36,0
1265592,6,36,0
1265593,7,36,-1
1265594,5,36,1
1265595,6,36,0
1265596,6,36,0
1265597,4,36,0
1265598,5,36,0
1265599,5,36,0
1265600,4,36,0
1265601,5,36,0
1265602,5,36,0
1265603,5,36,0
1265604,6,36,0
1265605,7,36,0
1265606,8,36,0
1265607,5,36,0
1265608,5,36,0
1265609,6,36,0
1265610,6,36,-1
1265611,7,36,1
1265612,7,36,0
1265613,8,36,0
1265614,9,36,0
1265615,7,36,0
1265616,8,36,0
1265617,6,36,0
1265618,7,36,0
1265619,8,36,0
1265620,7,36,0
1265621,6,36,-1
1265622,6,36,1
1265623,7,36,0
1265624,7,36,0
1265625,7,36,0
1265626,8,36,0
1265627,8,36,0
1265628,7,36,0
1265629,8,36,0
1265630,7,36,0
1265631,4,36,0
1265632,4,36,0
1265633,5,36,0
1265634,6,36,0
1265635,5,36,0
1265636,5,36,0
1265637,6,36,0
1265638,6,36,0
1265639,5,36,0
1265640,6,36,0
1265641,7,36,0
1265642,6,36,0
1265643,6,36,0
1265644,7,36,0
1265645,8,36,-1
1265646,8,36,1
1265647,8,36,-1
1265648,8,36,1
1265649,8,36,-1
1265650,8,36,1
1265651,5,36,0
1265652,6,36,0
1265653,6,36,0
1265654,7,36,0
1265655,5,36,0
1265656,5,36,0
1265657,6,36,0
1265658,6,36,-1
1265659,6,36,1
1265660,6,36,0
1265661,5,36,0
1265662,6,36,0
1265663,6,36,0
1265664,7,36,-1
1265665,7,36,1
1265666,7,36,0
1265667,6,36,0
1265668,6,36,0
1265669,7,36,-1
1265670,7,36,1
1265671,7,36,0
1265672,6,36,0
1265673,7,36,0
1265674,7,36,0
1265675,7,36,0
1265676,8,36,0
1265677,7,36,0
1265678,4,36,0
1265679,4,36,-1
1265680,3,36,1
1265681,4,36,0
1265682,4,36,0
1265683,5,36,0
1265684,5,36,0
1265685,5,36,-1
1265686,5,36,1
1265687,5,36,0
1265688,5,36,0
1265689,4,36,0
1265690,5,36,0
1265691,5,36,0
1265692,5,36,0
1265693,6,36,0
1265694,5,36,-1
1265695,5,36,1
1265696,6,36,0
1265697,6,36,0
1265698,6,36,0
1265699,6,36,0
1265700,6,36,0
1265701,5,36,0
1265702,4,36,0
1265703,4,36,0
1265704,5,36,-1
1265705,5,36,1
1265706,4,36,-1
1265707,5,36,1
1265708,5,36,0
1265709,6,36,0
1265710,5,36,0
1265711,6,36,0
1265712,6,36,0
1265713,6,36,0
1265714,6,36,0
1265715,4,36,-1
1265716,5,36,1
1265717,5,36,0
1265718,5,36,0
1265719,6,36,0
1265720,7,36,0
1265721,6,36,0
1265722,5,36,0
1265723,6,36,0
1265724,6,36,0
1265725,7,36,0
1265726,6,36,0
1265727,7,36,0
1265728,7,36,0
1265729,7,36,0
1265730,7,36,0
1265731,7,36,0
1265732,5,36,0
1265733,5,36,0
1265734,5,36,0
1265735,6,36,0
1265736,6,36,0
1265737,7,36,0
1265738,8,36,0
1265739,8,36,0
1265740,9,36,0
1265741,8,36,0
1265742,8,36,0
1265743,9,36,0
1265744,7,36,-1
1265745,8,36,1
1265746,7,36,0
1265747,7,36,0
1265748,8,36,-1
1265749,6,36,1
1265750,7,36,0
1265751,8,36,0
1265752,7,36,0
1265753,8,36,0
1265754,5,36,0
1265755,6,36,0
1265756,6,36,0
1265757,6,36,0
1265758,7,36,0
1265759,7,36,0
1265760,7,36,0
1265761,6,36,0
1265762,7,36,0
1265763,7,36,-1
1265764,7,36,1
1265765,7,36,0
1265766,6,36,0
1265767,5,36,0
1265768,4,36,0
1265769,5,36,0
1265770,5,36,-1
1265771,5,36,1
1265772,6,36,0
1265773,7,36,0
1265774,5,36,0
1265775,3,36,0
1265776,4,36,0
1265777,4,36,0
1265778,5,36,0
1265779,5,36,0
1265780,5,36,0
1265781,6,36,0
1265782,5,36,0
1265783,5,36,0
1265784,6,36,0
1265785,6,36,0
1265786,6,36,0
1265787,6,36,0
1265788,7,36,0
1265789,6,36,0
1265790,5,36,0
1265791,4,36,0
1265792,4,36,0
1265793,5,36,0
1265794,6,36,0
1265795,5,36,0
1265796,5,36,0
1265797,4,36,0
1265798,5,36,0
1265799,4,36,0
1265800,5,36,0
1265801,6,36,0
1265802,6,36,0
1265803,6,36,0
1265804,5,36,0
1265805,6,36,0
1265806,5,36,0
1265807,5,36,0
1265808,6,36,0
1265809,6,36,0
1265810,6,36,0
1265811,6,36,-1
1265812,6,36,1
1265813,3,36,-1
1265814,4,36,1
1265815,4,36,0
1265816,5,36,0
1265817,4,36,0
1265818,4,36,0
1265819,5,36,0
1265820,4,36,0
1265821,5,36,-1
1265822,6,36,1
1265823,6,36,0
1265824,7,36,-1
1265825,6,36,1
1265826,6,36,0
1265827,7,36,0
1265828,6,36,0
1265829,6,36,0
1265830,7,36,0
1265831,7,36,0
1265832,6,36,0
1265833,7,36,0
1265834,7,36,0
1265835,7,36,0
1265836,7,36,0
1265837,6,36,0
1265838,7,36,0
1265839,7,36,0
1265840,7,36,0
1265841,7,36,0
1265842,5,36,0
1265843,6,36,0
1265844,7,36,0
1265845,8,36,0
1265846,7,36,0
1265847,7,36,0
1265848,7,36,0
1265849,7,36,0
1265850,5,36,0
1265851,5,36,0
1265852,6,36,0
1265853,7,36,0
1265854,8,36,0
1265855,6,36,0
1265856,7,36,0
1265857,7,36,0
1265858,5,36,0
1265859,6,36,0
1265860,6,36,0
1265861,4,36,0
1265862,5,36,0
1265863,5,36,0
1265864,5,36,0
1265865,5,36,0
1265866,6,36,0
1265867,6,36,0
1265868,7,36,0
1265869,8,36,-1
1265870,6,36,0
1265871,6,36,0
1265872,7,36,0
1265873,7,36,0
1265874,8,36,0
1265875,9,36,-1
1265876,8,36,0
1265877,5,36,0
1265878,6,36,0
1265879,6,36,0
1265880,7,36,0
1265881,6,36,0
1265882,7,36,0
1265883,7,36,0
1265884,7,36,0
1265885,5,36,0
1265886,6,36,0
1265887,6,36,-1
1265888,6,36,0
1265889,7,36,0
1265890,6,36,0
1265891,5,36,0
1265892,6,36,0
1265893,7,36,-1
1265894,7,36,0
1265895,7,36,0
1265896,8,36,0
1265897,6,36,0
1265898,7,36,0
1265899,7,36,0
1265900,8,36,0
1265901,8,36,0
1265902,9,36,0
1265903,8,36,1
1265904,8,36,0
1265905,7,36,0
1265906,8,36,0
1265907,8,36,0
1265908,9,36,0
1265909,8,36,0
1265910,9,36,0
1265911,8,36,0
1265912,8,36,0
1265913,9,36,0
1265914,6,36,0
1265915,7,36,0
1265916,7,36,0
1265917,7,36,0
1265918,8,36,0
1265919,9,36,0
1265920,4,36,0
1265921,5,36,0
1265922,6,36,0
1265923,5,36,0
1265924,6,36,0
1265925,6,36,0
1265926,5,36,0
1265927,6,36,0
1265928,7,36,0
1265929,7,36,0
1265930,8,36,0
1265931,8,36,0
1265932,6,36,0
1265933,7,36,0
1265934,7,36,0
1265935,7,36,0
1265936,7,36,0
1265937,7,36,0
1265938,8,36,0
1265939,8,36,0
1265940,7,36,-1
1265941,7,36,0
1265942,7,36,0
1265943,8,36,0
1265944,8,36,0
1265945,6,36,0
1265946,7,36,0
1265947,7,36,0
1265948,6,36,0
1265949,7,36,0
1265950,7,36,0
1265951,7,36,0
1265952,7,36,0
1265953,5,36,0
1265954,6,36,0
1265955,6,36,0
1265956,6,36,0
1265957,7,36,0
1265958,8,36,0
1265959,8,36,0
1265960,5,36,0
1265961,6,36,0
1265962,6,36,0
1265963,7,36,0
1265964,6,36,0
1265965,6,36,0
1265966,7,36,0
1265967,7,36,0
1265968,7,36,0
1265969,7,36,0
1265970,6,36,0
1265971,7,36,0
1265972,5,36,0
1265973,6,36,0
1265974,6,36,-1
1265975,7,36,0
1265976,8,36,0
1265977,9,36,-1
1265978,7,36,1
1265979,8,36,0
1265980,6,36,0
1265981,7,36,0
1265982,6,36,0
1265983,7,36,0
1265984,7,36,0
1265985,7,36,0
1265986,7,36,0
1265987,8,36,1
1265988,8,36,0
1265989,7,36,0
1265990,8,36,0
1265991,9,36,0
1265992,10,36,0
1265993,7,36,0
1265994,7,36,0
1265995,8,36,-1
1265996,8,36,0
1265997,8,36,0
1265998,9,36,0
1265999,8,36,0
1266000,8,36,0
1266001,9,36,0
1266002,3,36,0
1266003,4,36,0
1266004,4,36,-1
1266005,4,36,0
1266006,5,36,0
1266007,5,36,0
1266008,5,36,0
1266009,4,36,0
1266010,5,36,0
1266011,5,36,0
1266012,6,36,0
1266013,4,36,0
1266014,5,36,0
1266015,5,36,0
1266016,6,36,0
1266017,7,36,0
1266018,5,36,0
1266019,5,36,0
1266020,6,36,0
1266021,5,36,0
1266022,5,36,0
1266023,4,36,0
1266024,5,36,0
1266025,6,36,-1
1266026,5,36,0
1266027,6,36,0
1266028,7,36,0
1266029,5,36,0
1266030,6,36,0
1266031,7,36,0
1266032,6,36,0
1266033,7,36,0
1266034,8,36,0
1266035,7,36,0
1266036,8,36,0
1266037,7,36,0
1266038,7,36,0
1266039,5,36,0
1266040,6,36,0
1266041,6,36,0
1266042,7,36,0
1266043,6,36,0
1266044,6,36,0
1266045,7,36,-1
1266046,5,36,1
1266047,6,36,0
1266048,6,36,0
1266049,6,36,0
1266050,7,36,0
1266051,6,36,0
1266052,7,36,0
1266053,7,36,0
1266054,7,36,0
1266055,7,36,0
1266056,8,36,0
1266057,7,36,0
1266058,8,36,0
1266059,8,36,0
1266060,8,36,0
1266061,9,36,0
1266062,7,36,0
1266063,8,36,0
1266064,5,36,0
1266065,6,36,0
1266066,6,36,0
1266067,6,36,0
1266068,7,36,0
1266069,7,36,0
1266070,5,36,-1
1266071,6,36,1
1266072,6,36,0
1266073,5,36,0
1266074,6,36,0
1266075,6,36,0
1266076,6,36,0
1266077,6,36,0
1266078,7,36,0
1266079,7,36,0
1266080,6,36,0
1266081,6,36,0
1266082,7,36,0
1266083,8,36,0
1266084,6,36,0
1266085,7,36,0
1266086,7,36,0
1266087,6,36,0
1266088,7,36,0
1266089,7,36,0
1266090,8,36,0
1266091,9,36,0
1266092,8,36,0
1266093,9,36,0
1266094,8,36,0
1266095,9,36,0
1266096,8,36,0
1266097,8,36,0
1266098,9,36,0
1266099,9,36,0
1266100,9,36,0
1266101,7,36,0
1266102,8,36,0
1266103,9,36,0
1266104,8,36,0
1266105,8,36,0
1266106,8,36,0
1266107,8,36,0
1266108,8,36,0
1266109,9,36,0
1266110,8,36,0
1266111,9,36,0
1266112,9,36,0
1266113,7,36,0
1266114,8,36,0
1266115,8,36,0
1266116,8,36,0
1266117,8,36,0
1266118,9,36,0
1266119,10,36,0
1266120,5,36,0
1266121,6,36,0
1266122,6,36,0
1266123,6,36,0
1266124,6,36,0
1266125,7,36,0
1266126,7,36,0
1266127,7,36,0
1266128,5,36,0
1266129,6,36,0
1266130,6,36,0
1266131,7,36,0
1266132,8,36,0
1266133,6,36,0
1266134,7,36,0
1266135,6,36,0
1266136,7,36,0
1266137,6,36,0
1266138,7,36,0
1266139,7,36,0
1266140,8,36,0
1266141,7,36,0
1266142,6,36,-1
1266143,7,36,0
1266144,8,36,0
1266145,9,36,0
1266146,7,36,0
1266147,7,36,0
1266148,8,36,0
1266149,9,36,0
1266150,10,36,0
1266151,9,36,0
